Source Name	Characteristics [Organism_Part]	Term Source REF	Comment [Source]	Provider	Material Type	Term Source REF	Characteristics [Organism]	Term Source REF	Protocol REF	Sample Name	Protocol REF	Parameter Value [Amplification]	Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]
TCGA-AA-3672-01A-01R-0905-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3672-01A-01R-0905-07	tgen.org:nucleic_acid_extraction:clin:01	none	737609fd-fa3f-4716-ba99-f4a8110e16a8	TCGA-AA-3672-01A-01R-0905-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3672-01A-01R-0905-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3672-01A-01R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3672-01A-01R-0905-07	US82800149_251976011634_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3672-01A-01R-0905-07	US82800149_251976011634_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3672-01A-01R-0905-07	US82800149_251976011634_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3672-01A-01R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3672-01A-01R-0905-07	US82800149_251976011634_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3672-01A-01R-0905-07	US82800149_251976011634_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3672-01A-01R-0905-07	US82800149_251976011634_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-3667-01A-01R-0905-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3667-01A-01R-0905-07	tgen.org:nucleic_acid_extraction:clin:01	none	183ebc05-d1d5-4ebd-a7ca-90c782ced6d4	TCGA-AA-3667-01A-01R-0905-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3667-01A-01R-0905-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3667-01A-01R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3667-01A-01R-0905-07	US82800149_251976011629_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3667-01A-01R-0905-07	US82800149_251976011629_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3667-01A-01R-0905-07	US82800149_251976011629_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3667-01A-01R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3667-01A-01R-0905-07	US82800149_251976011629_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3667-01A-01R-0905-07	US82800149_251976011629_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3667-01A-01R-0905-07	US82800149_251976011629_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-3664-01A-01R-0905-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3664-01A-01R-0905-07	tgen.org:nucleic_acid_extraction:clin:01	none	4487f658-d3c7-4efa-bdaa-dfec82673a5e	TCGA-AA-3664-01A-01R-0905-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3664-01A-01R-0905-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3664-01A-01R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3664-01A-01R-0905-07	US82800149_251976011479_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3664-01A-01R-0905-07	US82800149_251976011479_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3664-01A-01R-0905-07	US82800149_251976011479_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3664-01A-01R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3664-01A-01R-0905-07	US82800149_251976011479_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3664-01A-01R-0905-07	US82800149_251976011479_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3664-01A-01R-0905-07	US82800149_251976011479_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-07-0249-20A-01R-0905-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-07-0249-20A-01R-0905-07	tgen.org:nucleic_acid_extraction:clin:01	none	87a30ed5-e6c3-4019-b722-498d35ef7de6	TCGA-07-0249-20A-01R-0905-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-0905-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-0905-07	US82800149_251976011628_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-0905-07	US82800149_251976011628_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-0905-07	US82800149_251976011628_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-0905-07	US82800149_251976011628_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-0905-07	US82800149_251976011628_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-0905-07	US82800149_251976011628_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-3831-01A-01R-0905-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3831-01A-01R-0905-07	tgen.org:nucleic_acid_extraction:clin:01	none	ba4c5bb6-117d-473e-8be9-4223e498b82a	TCGA-AA-3831-01A-01R-0905-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3831-01A-01R-0905-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3831-01A-01R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3831-01A-01R-0905-07	US82800149_251976011651_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3831-01A-01R-0905-07	US82800149_251976011651_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3831-01A-01R-0905-07	US82800149_251976011651_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3831-01A-01R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3831-01A-01R-0905-07	US82800149_251976011651_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3831-01A-01R-0905-07	US82800149_251976011651_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3831-01A-01R-0905-07	US82800149_251976011651_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-3684-01A-02R-0905-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3684-01A-02R-0905-07	tgen.org:nucleic_acid_extraction:clin:01	none	35a1e749-32c4-4d3b-8172-7c26cd7f591e	TCGA-AA-3684-01A-02R-0905-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3684-01A-02R-0905-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3684-01A-02R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3684-01A-02R-0905-07	US82800149_251976011630_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3684-01A-02R-0905-07	US82800149_251976011630_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3684-01A-02R-0905-07	US82800149_251976011630_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3684-01A-02R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3684-01A-02R-0905-07	US82800149_251976011630_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3684-01A-02R-0905-07	US82800149_251976011630_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3684-01A-02R-0905-07	US82800149_251976011630_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-3693-01A-01R-0905-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3693-01A-01R-0905-07	tgen.org:nucleic_acid_extraction:clin:01	none	a149f07d-1a70-4819-a7ec-3faacf6c3516	TCGA-AA-3693-01A-01R-0905-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3693-01A-01R-0905-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3693-01A-01R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3693-01A-01R-0905-07	US82800149_251976011650_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3693-01A-01R-0905-07	US82800149_251976011650_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3693-01A-01R-0905-07	US82800149_251976011650_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3693-01A-01R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3693-01A-01R-0905-07	US82800149_251976011650_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3693-01A-01R-0905-07	US82800149_251976011650_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3693-01A-01R-0905-07	US82800149_251976011650_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-3675-01A-02R-0905-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3675-01A-02R-0905-07	tgen.org:nucleic_acid_extraction:clin:01	none	06825f9e-18a0-40ae-877c-7e01d4552283	TCGA-AA-3675-01A-02R-0905-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3675-01A-02R-0905-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3675-01A-02R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3675-01A-02R-0905-07	US82800149_251976011644_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3675-01A-02R-0905-07	US82800149_251976011644_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3675-01A-02R-0905-07	US82800149_251976011644_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3675-01A-02R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3675-01A-02R-0905-07	US82800149_251976011644_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3675-01A-02R-0905-07	US82800149_251976011644_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3675-01A-02R-0905-07	US82800149_251976011644_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-3681-01A-01R-0905-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3681-01A-01R-0905-07	tgen.org:nucleic_acid_extraction:clin:01	none	433108d3-e458-46fb-ab93-93bb84dab99c	TCGA-AA-3681-01A-01R-0905-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3681-01A-01R-0905-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3681-01A-01R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3681-01A-01R-0905-07	US82800149_251976011486_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3681-01A-01R-0905-07	US82800149_251976011486_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3681-01A-01R-0905-07	US82800149_251976011486_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3681-01A-01R-0905-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3681-01A-01R-0905-07	US82800149_251976011486_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3681-01A-01R-0905-07	US82800149_251976011486_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3681-01A-01R-0905-07	US82800149_251976011486_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
