Extract Name	Comment [TCGA Barcode]	Material Type	Protocol REF	Assay Name	Protocol REF	Assay Name	Protocol REF	Assay Name	Comment [NCBI SRA Experiment Accession]	Annotation REF	Protocol REF	Data Transformation Name	Derived Data File REF	Comment [Genome reference]	Comment [NCBI dbGAP Experiment Accession]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Protocol REF	Data Transformation Name	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
a2a6704f-accd-4fd7-8c54-04dc1a2efba6	TCGA-DC-6156-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 consensus_mRNA	UNCID_1795920.a2a6704f-accd-4fd7-8c54-04dc1a2efba6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 gene_expression	unc.edu.a2a6704f-accd-4fd7-8c54-04dc1a2efba6.1796421.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a2a6704f-accd-4fd7-8c54-04dc1a2efba6	TCGA-DC-6156-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 consensus_mRNA	UNCID_1795920.a2a6704f-accd-4fd7-8c54-04dc1a2efba6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 gene_expression	unc.edu.a2a6704f-accd-4fd7-8c54-04dc1a2efba6.1795940.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a2a6704f-accd-4fd7-8c54-04dc1a2efba6	TCGA-DC-6156-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 consensus_mRNA	UNCID_1795920.a2a6704f-accd-4fd7-8c54-04dc1a2efba6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 gene_expression	unc.edu.a2a6704f-accd-4fd7-8c54-04dc1a2efba6.1796380.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a2a6704f-accd-4fd7-8c54-04dc1a2efba6	TCGA-DC-6156-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 consensus_mRNA	UNCID_1795920.a2a6704f-accd-4fd7-8c54-04dc1a2efba6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_RNASeqV2:2	a2a6704f-accd-4fd7-8c54-04dc1a2efba6 gene_expression	unc.edu.a2a6704f-accd-4fd7-8c54-04dc1a2efba6.1796383.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a2ba7b50-7ff5-420d-be38-49b2050298f3	TCGA-AG-3732-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 consensus_mRNA	UNCID_1796254.a2ba7b50-7ff5-420d-be38-49b2050298f3.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 gene_expression	unc.edu.a2ba7b50-7ff5-420d-be38-49b2050298f3.1796608.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a2ba7b50-7ff5-420d-be38-49b2050298f3	TCGA-AG-3732-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 consensus_mRNA	UNCID_1796254.a2ba7b50-7ff5-420d-be38-49b2050298f3.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 gene_expression	unc.edu.a2ba7b50-7ff5-420d-be38-49b2050298f3.1796607.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a2ba7b50-7ff5-420d-be38-49b2050298f3	TCGA-AG-3732-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 consensus_mRNA	UNCID_1796254.a2ba7b50-7ff5-420d-be38-49b2050298f3.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 gene_expression	unc.edu.a2ba7b50-7ff5-420d-be38-49b2050298f3.1796647.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a2ba7b50-7ff5-420d-be38-49b2050298f3	TCGA-AG-3732-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 consensus_mRNA	UNCID_1796254.a2ba7b50-7ff5-420d-be38-49b2050298f3.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 gene_expression	unc.edu.a2ba7b50-7ff5-420d-be38-49b2050298f3.1796272.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a2ba7b50-7ff5-420d-be38-49b2050298f3	TCGA-AG-3732-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 consensus_mRNA	UNCID_1796254.a2ba7b50-7ff5-420d-be38-49b2050298f3.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 gene_expression	unc.edu.a2ba7b50-7ff5-420d-be38-49b2050298f3.1796621.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a2ba7b50-7ff5-420d-be38-49b2050298f3	TCGA-AG-3732-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 consensus_mRNA	UNCID_1796254.a2ba7b50-7ff5-420d-be38-49b2050298f3.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_RNASeqV2:2	a2ba7b50-7ff5-420d-be38-49b2050298f3 gene_expression	unc.edu.a2ba7b50-7ff5-420d-be38-49b2050298f3.1796618.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
3bdc62fe-be13-4028-bbec-6e3465f80888	TCGA-CL-5917-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 consensus_mRNA	UNCID_1794565.3bdc62fe-be13-4028-bbec-6e3465f80888.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 gene_expression	unc.edu.3bdc62fe-be13-4028-bbec-6e3465f80888.1794836.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
3bdc62fe-be13-4028-bbec-6e3465f80888	TCGA-CL-5917-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 consensus_mRNA	UNCID_1794565.3bdc62fe-be13-4028-bbec-6e3465f80888.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 gene_expression	unc.edu.3bdc62fe-be13-4028-bbec-6e3465f80888.1794835.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
3bdc62fe-be13-4028-bbec-6e3465f80888	TCGA-CL-5917-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 consensus_mRNA	UNCID_1794565.3bdc62fe-be13-4028-bbec-6e3465f80888.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 gene_expression	unc.edu.3bdc62fe-be13-4028-bbec-6e3465f80888.1795338.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
3bdc62fe-be13-4028-bbec-6e3465f80888	TCGA-CL-5917-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 consensus_mRNA	UNCID_1794565.3bdc62fe-be13-4028-bbec-6e3465f80888.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 gene_expression	unc.edu.3bdc62fe-be13-4028-bbec-6e3465f80888.1794598.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
3bdc62fe-be13-4028-bbec-6e3465f80888	TCGA-CL-5917-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 consensus_mRNA	UNCID_1794565.3bdc62fe-be13-4028-bbec-6e3465f80888.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 gene_expression	unc.edu.3bdc62fe-be13-4028-bbec-6e3465f80888.1794849.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
3bdc62fe-be13-4028-bbec-6e3465f80888	TCGA-CL-5917-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 consensus_mRNA	UNCID_1794565.3bdc62fe-be13-4028-bbec-6e3465f80888.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_RNASeqV2:2	3bdc62fe-be13-4028-bbec-6e3465f80888 gene_expression	unc.edu.3bdc62fe-be13-4028-bbec-6e3465f80888.1794848.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
fbf67b9e-05a7-4280-a7b8-13363f1bd1c4	TCGA-DC-6158-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 consensus_mRNA	UNCID_1795902.fbf67b9e-05a7-4280-a7b8-13363f1bd1c4.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 gene_expression	unc.edu.fbf67b9e-05a7-4280-a7b8-13363f1bd1c4.1796330.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
fbf67b9e-05a7-4280-a7b8-13363f1bd1c4	TCGA-DC-6158-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 consensus_mRNA	UNCID_1795902.fbf67b9e-05a7-4280-a7b8-13363f1bd1c4.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 gene_expression	unc.edu.fbf67b9e-05a7-4280-a7b8-13363f1bd1c4.1796329.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
fbf67b9e-05a7-4280-a7b8-13363f1bd1c4	TCGA-DC-6158-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 consensus_mRNA	UNCID_1795902.fbf67b9e-05a7-4280-a7b8-13363f1bd1c4.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 gene_expression	unc.edu.fbf67b9e-05a7-4280-a7b8-13363f1bd1c4.1796468.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
fbf67b9e-05a7-4280-a7b8-13363f1bd1c4	TCGA-DC-6158-01A-11R-1660-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 consensus_mRNA	UNCID_1795902.fbf67b9e-05a7-4280-a7b8-13363f1bd1c4.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	fbf67b9e-05a7-4280-a7b8-13363f1bd1c4 gene_expression	unc.edu.fbf67b9e-05a7-4280-a7b8-13363f1bd1c4.1795915.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
